,Unnamed: 0,az_start,data_type,fch1,foff,ibeam,machine_id,nbeams,nbits,nchans,nifs,rawdatafile,source_name,src_dej,src_raj,telescope_id,tsamp,tstart,za_start,fname
374,374,0.0,1,11251.28173828125,-0.3662109375,,20,,32,10240,1,,3C286,31d28m54.12s,13h30m58.944s,6,0.0003495253333333333,58616.331064814825,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58616_28604_3C286_0111.gpuspec.0001.fil
375,375,0.0,1,11251.463413238524,-0.00286102294921875,,20,,32,1310720,1,,3C286,31d28m54.12s,13h30m58.944s,6,1.0737418239999998,58616.331064814825,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58616_28604_3C286_0111.gpuspec.0002.fil
376,376,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C147,50d50m47.04s,5h42m30.192s,6,18.253611008,58692.79377314816,0.0,spliced_blc40414243444546o7o0515253545556o7o06162636566o7o071727374757677_guppi_58692_68582_3C147_0052.gpuspec.0000.fil
377,377,0.0,1,8438.78173828125,-0.3662109375,0.0,10,0.0,8,13312,1,,3C123,29d40m14.88s,4h37m04.344s,6,0.0003495253333333333,58692.62693287037,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58692_54167_3C123_0009.gpuspec.8.0001.fil
378,378,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,3C147,50d50m47.04s,5h42m30.192s,6,1.0737418239999998,58692.79377314816,0.0,spliced_blc40414243444546o7o0515253545556o7o06162636566o7o071727374757677_guppi_58692_68582_3C147_0052.gpuspec.0002.fil
379,379,0.0,1,11251.464842353014,-2.7939677238464355e-06,,20,,32,1342177280,1,,3C286,30d31m16.32s,13h31m09.24s,6,18.253611008,58783.70827546298,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58783_61195_3C286_0007.gpuspec.0000.fil
380,380,0.0,1,8438.78173828125,-0.3662109375,,20,,32,13312,1,,3C48,34d09m35.28s,1h37m41.208s,6,0.0003495253333333333,58803.083958333336,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58803_07254_3C48_0009.gpuspec.0001.fil
381,381,0.0,1,8438.78173828125,-0.3662109375,0.0,10,0.0,8,13312,1,,3C147,50d50m47.04s,5h42m30.192s,6,0.0003495253333333333,58692.79377314816,0.0,spliced_blc40414243444546o7o0515253545556o7o06162636566o7o071727374757677_guppi_58692_68582_3C147_0052.gpuspec.8.0001.fil
382,382,0.0,1,11251.464842353014,-2.7939677238464355e-06,,20,,32,1342177280,1,,3C196,49d13m02.28s,8h13m36.072s,6,18.253611008,58734.76784722224,0.0,spliced_blc00010203040506o7o0111213141516o7o021222324252627_guppi_58734_66342_3C196_0088.gpuspec.0000.fil
383,383,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,3C48,34d09m35.28s,1h37m41.208s,6,1.0737418239999998,58803.083958333336,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58803_07254_3C48_0009.gpuspec.0002.fil
384,384,0.0,1,3151.28173828125,-0.3662109375,,20,,32,4096,1,,PSR_B0355+54,54d13m15.24s,3h58m53.832s,6,0.0003495253333333333,58703.4831712963,0.0,spliced_blc0001020304050607_guppi_58703_41746_PSR_B0355+54_0008.gpuspec.0001.fil
385,385,0.0,1,11251.463413238524,-0.00286102294921875,,20,,32,1310720,1,,3C196,48d13m04.08s,8h13m35.904s,6,1.0737418239999998,58734.76471064815,0.0,spliced_blc00010203040506o7o0111213141516o7o021222324252627_guppi_58734_66071_3C196_0086.gpuspec.0002.fil
386,386,0.0,1,11251.28173828125,-0.3662109375,0.0,10,0.0,8,10240,1,,3C286,30d31m16.32s,13h31m09.24s,6,0.0003495253333333333,58783.70827546298,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58783_61195_3C286_0007.gpuspec.8.0001.fil
387,387,0.0,1,3151.463413238525,-0.00286102294921875,,20,,32,524288,1,,PSR_B0355+54,54d13m15.24s,3h58m53.832s,6,1.0737418239999998,58703.4831712963,0.0,spliced_blc0001020304050607_guppi_58703_41746_PSR_B0355+54_0008.gpuspec.0002.fil
388,388,0.0,1,12351.464842353014,-2.7939677238464355e-06,,20,,32,1342177280,1,,3C353,-0d58m51.6s,17h20m29.256s,6,18.253611008,58616.31501157407,0.0,spliced_blc40414243444546o7o0515253545556o7o0616364656667_guppi_58616_27217_3C353_0107.gpuspec.0000.fil
389,389,0.0,1,8438.78173828125,-0.3662109375,,20,,32,13312,1,,3C48,34d09m35.28s,1h37m41.256s,6,0.0003495253333333333,58744.147743055546,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58744_12765_3C48_0074.gpuspec.0001.fil
390,390,0.0,1,3151.28173828125,-0.3662109375,0.0,10,0.0,8,4096,1,,PSR_B0355+54,54d13m15.24s,3h58m53.832s,6,0.0003495253333333333,58703.4831712963,0.0,spliced_blc0001020304050607_guppi_58703_41746_PSR_B0355+54_0008.gpuspec.8.0001.fil
391,391,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,3C48,34d09m35.28s,1h37m41.256s,6,1.0737418239999998,58744.147743055546,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58744_12765_3C48_0074.gpuspec.0002.fil
392,392,0.0,1,8438.78173828125,-0.3662109375,,20,,32,13312,1,,PSR_B1133+16,15d51m03.96s,11h36m03.168s,6,0.0003495253333333333,58667.12092592593,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58667_10448_PSR_B1133+16_0009.gpuspec.0001.fil
393,393,0.0,1,12351.463413238524,-0.00286102294921875,,20,,32,1310720,1,,3C353,-0d58m51.6s,17h20m29.256s,6,1.0737418239999998,58616.31501157407,0.0,spliced_blc40414243444546o7o0515253545556o7o0616364656667_guppi_58616_27217_3C353_0107.gpuspec.0002.fil
394,394,0.0,1,2063.964842353016,-2.7939677238464355e-06,,20,,32,536870912,1,,3C48,33d09m18s,1h37m40.104s,6,18.253611008,58844.04461805557,0.0,spliced_blc4041424344454647_guppi_58844_03855_3C48_0006.gpuspec.0000.fil
395,395,0.0,1,2063.9634132385254,-0.00286102294921875,,20,,32,524288,1,,3C48,33d09m18s,1h37m40.104s,6,1.0737418239999998,58844.04461805557,0.0,spliced_blc4041424344454647_guppi_58844_03855_3C48_0006.gpuspec.0002.fil
396,396,0.0,1,2063.78173828125,-0.3662109375,0.0,10,0.0,8,4096,1,,3C48,33d09m18s,1h37m40.104s,6,0.0003495253333333333,58844.04461805557,0.0,spliced_blc4041424344454647_guppi_58844_03855_3C48_0006.gpuspec.8.0001.fil
397,397,0.0,1,11251.464842353014,-2.7939677238464355e-06,,20,,32,1342177280,1,,3C286,31d29m02.04s,13h31m02.448s,6,18.253611008,58783.71001157408,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58783_61345_3C286_0008.gpuspec.0000.fil
398,398,0.0,1,11251.464842353014,-2.7939677238464355e-06,,20,,32,1342177280,1,,3C196,49d12m48.6s,8h13m31.608s,6,18.253611008,58734.766342592586,0.0,spliced_blc00010203040506o7o0111213141516o7o021222324252627_guppi_58734_66212_3C196_0087.gpuspec.0000.fil
399,399,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C123,30d39m25.2s,4h36m58.728s,6,18.253611008,58692.62862268519,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58692_54313_3C123_0010.gpuspec.0000.fil
400,400,0.0,1,11251.463413238524,-0.00286102294921875,,20,,32,1310720,1,,3C286,31d29m02.04s,13h31m02.448s,6,1.0737418239999998,58783.71001157408,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58783_61345_3C286_0008.gpuspec.0002.fil
401,401,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,3C123,30d39m25.2s,4h36m58.728s,6,1.0737418239999998,58692.62862268519,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58692_54313_3C123_0010.gpuspec.0002.fil
402,402,0.0,1,2063.964842353016,-2.7939677238464355e-06,,20,,32,536870912,1,,3C48,34d08m34.08s,1h37m35.304s,6,18.253611008,58844.04642361112,0.0,spliced_blc4041424344454647_guppi_58844_04011_3C48_0007.gpuspec.0000.fil
403,403,0.0,1,2063.9634132385254,-0.00286102294921875,,20,,32,524288,1,,3C48,34d08m34.08s,1h37m35.304s,6,1.0737418239999998,58844.04642361112,0.0,spliced_blc4041424344454647_guppi_58844_04011_3C48_0007.gpuspec.0002.fil
404,404,0.0,1,2063.78173828125,-0.3662109375,0.0,10,0.0,8,4096,1,,3C48,34d08m34.08s,1h37m35.304s,6,0.0003495253333333333,58844.04642361112,0.0,spliced_blc4041424344454647_guppi_58844_04011_3C48_0007.gpuspec.8.0001.fil
405,405,0.0,1,11251.28173828125,-0.3662109375,0.0,10,0.0,8,10240,1,,3C286,31d29m02.04s,13h31m02.448s,6,0.0003495253333333333,58783.71001157408,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58783_61345_3C286_0008.gpuspec.8.0001.fil
406,406,0.0,1,8438.78173828125,-0.3662109375,0.0,10,0.0,8,13312,1,,3C123,30d39m25.2s,4h36m58.728s,6,0.0003495253333333333,58692.62862268519,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58692_54313_3C123_0010.gpuspec.8.0001.fil
407,407,0.0,1,8438.96484375,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C286,31d29m47.76s,13h31m02.808s,6,18.253611008,58704.97474537037,0.0,spliced_blc00010203040506o7o0111213141516o7o0212223242526o7o031323334353637_guppi_58704_84218_3C286_0008.gpuspec.0000.fil
408,408,0.0,1,11251.28173828125,-0.3662109375,,20,,32,10240,1,,3C196,49d12m48.6s,8h13m31.608s,6,0.0003495253333333333,58734.766342592586,0.0,spliced_blc00010203040506o7o0111213141516o7o021222324252627_guppi_58734_66212_3C196_0087.gpuspec.0001.fil
409,409,0.0,1,11251.463413238524,-0.00286102294921875,,20,,32,1310720,1,,3C196,49d12m48.6s,8h13m31.608s,6,1.0737418239999998,58734.766342592586,0.0,spliced_blc00010203040506o7o0111213141516o7o021222324252627_guppi_58734_66212_3C196_0087.gpuspec.0002.fil
410,410,0.0,1,2063.964842353016,-2.7939677238464355e-06,,20,,32,536870912,1,,3C48,34d09m34.92s,1h37m41.28s,6,18.253611008,58844.04791666668,0.0,spliced_blc4041424344454647_guppi_58844_04140_3C48_0008.gpuspec.0000.fil
411,411,0.0,1,2063.9634132385254,-0.00286102294921875,,20,,32,524288,1,,3C48,34d09m34.92s,1h37m41.28s,6,1.0737418239999998,58844.04791666668,0.0,spliced_blc4041424344454647_guppi_58844_04140_3C48_0008.gpuspec.0002.fil
412,412,0.0,1,2063.78173828125,-0.3662109375,0.0,10,0.0,8,4096,1,,3C48,34d09m34.92s,1h37m41.28s,6,0.0003495253333333333,58844.04791666668,0.0,spliced_blc4041424344454647_guppi_58844_04140_3C48_0008.gpuspec.8.0001.fil
413,413,0.0,1,8438.78173828125,-0.3662109375,,20,,32,13312,1,,3C147,49d51m07.2s,5h42m36.072s,6,0.0003495253333333333,58690.3996412037,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58690_34529_3C147_0009.gpuspec.0001.fil
414,414,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,3C147,49d51m07.2s,5h42m36.072s,6,1.0737418239999998,58690.3996412037,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58690_34529_3C147_0009.gpuspec.0002.fil
415,415,0.0,1,11251.464842353014,-2.7939677238464355e-06,,20,,32,1342177280,1,,3C286,31d30m32.76s,13h31m08.256s,6,18.253611008,58783.71152777777,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58783_61476_3C286_0009.gpuspec.0000.fil
416,416,0.0,1,11251.463413238524,-0.00286102294921875,,20,,32,1310720,1,,3C286,31d30m32.76s,13h31m08.256s,6,1.0737418239999998,58783.71152777777,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58783_61476_3C286_0009.gpuspec.0002.fil
417,417,0.0,1,11251.28173828125,-0.3662109375,0.0,10,0.0,8,10240,1,,3C286,31d30m32.76s,13h31m08.256s,6,0.0003495253333333333,58783.71152777777,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58783_61476_3C286_0009.gpuspec.8.0001.fil
418,418,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C295,53d11m52.08s,14h11m22.344s,6,18.253611008,58667.117719907415,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58667_10171_3C295_0008.gpuspec.0000.fil
419,419,0.0,1,2063.964842353016,-2.7939677238464355e-06,,20,,32,536870912,1,,PSR_B2021+51,51d54m48.96s,20h22m49.992s,6,18.253611008,58844.05155092593,0.0,spliced_blc4041424344454647_guppi_58844_04454_PSR_B2021+51_0009.gpuspec.0000.fil
420,420,0.0,1,11251.464842353014,-2.7939677238464355e-06,,20,,32,1342177280,1,,PSR_B0950+08,7d55m36.12s,9h53m09.216s,6,18.253611008,58616.06104166668,0.0,spliced_blc40414243o44546o7o0515253545556o7o061626364656667_guppi_58616_05274_DIAG_PSR_B0950+08_0034.gpuspec.0000.fil
421,421,0.0,1,2063.78173828125,-0.3662109375,,20,,32,4096,1,,PSR_B2021+51,51d54m48.96s,20h22m49.992s,6,0.0003495253333333333,58844.05155092593,0.0,spliced_blc4041424344454647_guppi_58844_04454_PSR_B2021+51_0009.gpuspec.0001.fil
422,422,0.0,1,2063.9634132385254,-0.00286102294921875,,20,,32,524288,1,,PSR_B2021+51,51d54m48.96s,20h22m49.992s,6,1.0737418239999998,58844.05155092593,0.0,spliced_blc4041424344454647_guppi_58844_04454_PSR_B2021+51_0009.gpuspec.0002.fil
423,423,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C147,50d50m35.16s,5h42m44.976s,6,18.253611008,58690.40125,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58690_34668_3C147_0010.gpuspec.0000.fil
424,424,0.0,1,2063.78173828125,-0.3662109375,0.0,10,0.0,8,4096,1,,PSR_B2021+51,51d54m48.96s,20h22m49.992s,6,0.0003495253333333333,58844.05155092593,0.0,spliced_blc4041424344454647_guppi_58844_04454_PSR_B2021+51_0009.gpuspec.8.0001.fil
425,425,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,PSR_B0355+54,54d13m15.6s,3h58m53.568s,6,18.253611008,58803.08677083332,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58803_07497_PSR_B0355+54_0010.gpuspec.0000.fil
426,426,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,PSR_B0355+54,54d13m13.44s,3h58m53.616s,6,18.253611008,58744.150289351855,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58744_12985_PSR_B0355+54_0075.gpuspec.0000.fil
427,427,0.0,1,8438.78173828125,-0.3662109375,,20,,32,13312,1,,3C147,50d50m35.16s,5h42m44.976s,6,0.0003495253333333333,58690.40125,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58690_34668_3C147_0010.gpuspec.0001.fil
428,428,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,3C147,50d50m35.16s,5h42m44.976s,6,1.0737418239999998,58690.40125,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58690_34668_3C147_0010.gpuspec.0002.fil
429,429,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,PSR_B2021+51,51d55m00.12s,20h23m03.264s,6,18.253611008,58667.1541087963,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58667_13315_PSR_B2021+51_0022.gpuspec.0000.fil
430,430,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,PSR_B2021+51,51d54m57.24s,20h23m03.624s,6,1.0737418239999998,58737.94384259259,0.0,spliced_blc00010203040506o7o0111213141516o7o0212223242526o7o031323334353637_guppi_58737_81548_PSR_B2021+51_0023.gpuspec.0002.fil
431,431,0.0,1,11251.28173828125,-0.3662109375,,20,,32,10240,1,,PSR_B0950+08,7d55m36.12s,9h53m09.216s,6,0.0003495253333333333,58616.06104166668,0.0,spliced_blc40414243o44546o7o0515253545556o7o061626364656667_guppi_58616_05274_DIAG_PSR_B0950+08_0034.gpuspec.0001.fil
432,432,0.0,1,11251.463413238524,-0.00286102294921875,,20,,32,1310720,1,,PSR_B0950+08,7d55m36.12s,9h53m09.216s,6,1.0737418239999998,58616.06104166668,0.0,spliced_blc40414243o44546o7o0515253545556o7o061626364656667_guppi_58616_05274_DIAG_PSR_B0950+08_0034.gpuspec.0002.fil
433,433,0.0,1,11251.464842353014,-2.7939677238464355e-06,,20,,32,1342177280,1,,3C48,33d09m34.92s,1h37m41.304s,6,18.253611008,58570.69516203704,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58570_60062_3C48_0012.gpuspec.0000.fil
434,434,0.0,1,11251.463413238524,-0.00286102294921875,,20,,32,1310720,1,,3C48,33d09m34.92s,1h37m41.304s,6,1.0737418239999998,58570.69516203704,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58570_60062_3C48_0012.gpuspec.0002.fil
435,435,0.0,1,11251.28173828125,-0.3662109375,0.0,10,0.0,8,10240,1,,3C48,33d09m34.92s,1h37m41.304s,6,0.0003495253333333333,58570.69516203704,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58570_60062_3C48_0012.gpuspec.8.0001.fil
436,436,0.0,1,8438.78173828125,-0.3662109375,0.0,10,0.0,8,13312,1,,PSR_B2021+51,51d54m57.24s,20h23m03.624s,6,0.0003495253333333333,58737.94384259259,0.0,spliced_blc00010203040506o7o0111213141516o7o0212223242526o7o031323334353637_guppi_58737_81548_PSR_B2021+51_0023.gpuspec.8.0001.fil
437,437,0.0,1,11251.28173828125,-0.3662109375,0.0,10,0.0,8,10240,1,,PSR_B0950+08,7d55m36.12s,9h53m09.216s,6,0.0003495253333333333,58616.06104166668,0.0,spliced_blc40414243o44546o7o0515253545556o7o061626364656667_guppi_58616_05274_DIAG_PSR_B0950+08_0034.gpuspec.8.0001.fil
438,438,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,PSR_B0355+54,54d13m13.44s,3h58m53.784s,6,18.253611008,58692.63159722223,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58692_54570_PSR_B0355+54_0011.gpuspec.0000.fil
439,439,0.0,1,8438.78173828125,-0.3662109375,,20,,32,13312,1,,PSR_B0355+54,54d13m15.6s,3h58m53.568s,6,0.0003495253333333333,58803.08677083332,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58803_07497_PSR_B0355+54_0010.gpuspec.0001.fil
440,440,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,PSR_B0355+54,54d13m15.6s,3h58m53.568s,6,1.0737418239999998,58803.08677083332,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58803_07497_PSR_B0355+54_0010.gpuspec.0002.fil
441,441,0.0,1,11251.464842353014,-2.7939677238464355e-06,,20,,32,1342177280,1,,PSR_B1133+16,15d51m03.96s,11h36m03.144s,6,18.253611008,58783.71438657407,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58783_61723_PSR_B1133+16_0010.gpuspec.0000.fil
442,442,0.0,1,8438.78173828125,-0.3662109375,,20,,32,13312,1,,PSR_B0355+54,54d13m13.44s,3h58m53.616s,6,0.0003495253333333333,58744.150289351855,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58744_12985_PSR_B0355+54_0075.gpuspec.0001.fil
443,443,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,PSR_B0355+54,54d13m13.44s,3h58m53.616s,6,1.0737418239999998,58744.150289351855,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58744_12985_PSR_B0355+54_0075.gpuspec.0002.fil
444,444,0.0,1,8438.78173828125,-0.3662109375,0.0,10,0.0,8,13312,1,,PSR_B0355+54,54d13m15.6s,3h58m53.568s,6,0.0003495253333333333,58803.08677083332,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58803_07497_PSR_B0355+54_0010.gpuspec.8.0001.fil
445,445,0.0,1,11251.464842353014,-2.7939677238464355e-06,,20,,32,1342177280,1,,3C48,34d09m00s,1h37m46.872s,6,18.253611008,58570.696863425925,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58570_60209_3C48_0013.gpuspec.0000.fil
446,446,0.0,1,11251.463413238524,-0.00286102294921875,,20,,32,1310720,1,,3C48,34d09m00s,1h37m46.872s,6,1.0737418239999998,58570.696863425925,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58570_60209_3C48_0013.gpuspec.0002.fil
447,447,0.0,1,11251.28173828125,-0.3662109375,0.0,10,0.0,8,10240,1,,3C48,34d09m00s,1h37m46.872s,6,0.0003495253333333333,58570.696863425925,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58570_60209_3C48_0013.gpuspec.8.0001.fil
448,448,0.0,1,8438.78173828125,-0.3662109375,0.0,10,0.0,8,13312,1,,PSR_B0355+54,54d13m13.44s,3h58m53.616s,6,0.0003495253333333333,58744.150289351855,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58744_12985_PSR_B0355+54_0075.gpuspec.8.0001.fil
449,449,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C286,31d29m39.12s,13h31m02.688s,6,18.253611008,58737.930694444454,0.0,spliced_blc00010203040506o7o01112131416o7o0212223242526o7o031323334353637_guppi_58737_80412_3C286_0015.gpuspec.0000.fil
450,450,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C286,30d30m32.76s,13h31m08.232s,6,18.253611008,58702.12708333332,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58702_10980_3C286_0007.gpuspec.0000.fil
451,451,0.0,1,11251.28173828125,-0.3662109375,,20,,32,10240,1,,PSR_B1133+16,15d51m03.96s,11h36m03.144s,6,0.0003495253333333333,58783.71438657407,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58783_61723_PSR_B1133+16_0010.gpuspec.0001.fil
452,452,0.0,1,8438.78173828125,-0.3662109375,,20,,32,13312,1,,PSR_B0355+54,54d13m13.44s,3h58m53.784s,6,0.0003495253333333333,58692.63159722223,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58692_54570_PSR_B0355+54_0011.gpuspec.0001.fil
453,453,0.0,1,11251.463413238524,-0.00286102294921875,,20,,32,1310720,1,,PSR_B1133+16,15d51m03.96s,11h36m03.144s,6,1.0737418239999998,58783.71438657407,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58783_61723_PSR_B1133+16_0010.gpuspec.0002.fil
454,454,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,PSR_B0355+54,54d13m13.44s,3h58m53.784s,6,1.0737418239999998,58692.63159722223,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58692_54570_PSR_B0355+54_0011.gpuspec.0002.fil
455,455,0.0,1,11251.464842353014,-2.7939677238464355e-06,,20,,32,-536870912,1,,PSR_B2021+51,51d54m50.04s,20h22m49.848s,6,18.253611008,58623.399409722224,0.0,spliced_blc00010203040506o7o0111213141516172021222324252627_guppi_58623_34509_PSR_B2021+51_0111.gpuspec.0000.fil
456,456,0.0,1,8438.78173828125,-0.3662109375,,20,,32,13312,1,,3C286,31d29m39.12s,13h31m02.688s,6,0.0003495253333333333,58737.930694444454,0.0,spliced_blc00010203040506o7o01112131416o7o0212223242526o7o031323334353637_guppi_58737_80412_3C286_0015.gpuspec.0001.fil
457,457,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,3C286,31d29m39.12s,13h31m02.688s,6,1.0737418239999998,58737.930694444454,0.0,spliced_blc00010203040506o7o01112131416o7o0212223242526o7o031323334353637_guppi_58737_80412_3C286_0015.gpuspec.0002.fil
458,458,0.0,1,8438.78173828125,-0.3662109375,,20,,32,13312,1,,3C286,30d30m32.76s,13h31m08.232s,6,0.0003495253333333333,58702.12708333332,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58702_10980_3C286_0007.gpuspec.0001.fil
459,459,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,3C286,30d30m32.76s,13h31m08.232s,6,1.0737418239999998,58702.12708333332,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58702_10980_3C286_0007.gpuspec.0002.fil
460,460,0.0,1,11251.28173828125,-0.3662109375,0.0,10,0.0,8,10240,1,,PSR_B1133+16,15d51m03.96s,11h36m03.144s,6,0.0003495253333333333,58783.71438657407,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58783_61723_PSR_B1133+16_0010.gpuspec.8.0001.fil
461,461,0.0,1,11251.464842353014,-2.7939677238464355e-06,,20,,32,1342177280,1,,3C48,33d09m43.2s,1h37m40.872s,6,18.253611008,58570.733680555546,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58570_63390_3C48_0026.gpuspec.0000.fil
462,462,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C123,29d41m44.52s,4h37m04.104s,6,18.253611008,58803.32928240741,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58803_28450_3C123_0059.gpuspec.0000.fil
463,463,0.0,1,11251.463413238524,-0.00286102294921875,,20,,32,1310720,1,,3C48,33d09m43.2s,1h37m40.872s,6,1.0737418239999998,58570.733680555546,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58570_63390_3C48_0026.gpuspec.0002.fil
464,464,0.0,1,8438.78173828125,-0.3662109375,0.0,10,0.0,8,13312,1,,PSR_B0355+54,54d13m13.44s,3h58m53.784s,6,0.0003495253333333333,58692.63159722223,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58692_54570_PSR_B0355+54_0011.gpuspec.8.0001.fil
465,465,0.0,1,8438.96484375,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C353,-0d53m35.16s,17h20m19.032s,6,18.253611007999986,58921.35641203704,0.0,spliced_blc10111213141516o7o0212223242526o7o0313233343536o7o041424344454647_guppi_58921_30794_3C353_0017.rawspec.0000.fil
466,466,0.0,1,3151.28173828125,-0.3662109375,,20,,32,4096,1,,3C286,30d29m40.56s,13h31m17.448s,6,0.0003495253333333333,58845.457465277774,0.0,spliced_blc7071727374757677_guppi_58845_39525_3C286_0006.gpuspec.0001.fil
